paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
SC-2018-P0024,SC,SC,2018,complete,Doomsday: predicting which node will fail when on supercomputers,Anwesha Das 0001|Frank Mueller 0001|Paul Hargrove|Eric Roman|Scott B. Baden,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291668,,,,https://dblp.org/rec/conf/sc/DasMHRB18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291668,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2018-P0025,SC,SC,2018,complete,DRAGON: breaking GPU memory capacity limits with direct NVM access,Pak Markthub|Mehmet E. Belviranli|Seyong Lee|Jeffrey S. Vetter|Satoshi Matsuoka,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291699,,,,https://dblp.org/rec/conf/sc/MarkthubBLVM18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291699,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2018-P0026,SC,SC,2018,complete,Dynamic data race detection for OpenMP programs,Yizi Gu|John M. Mellor-Crummey,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291738,,,,https://dblp.org/rec/conf/sc/GuM18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291738,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2018-P0027,SC,SC,2018,complete,Dynamic tracing: memoization of task graphs for dynamic task-based runtimes,Wonchan Lee|Elliott Slaughter|Michael Bauer 0001|Sean Treichler|Todd Warszawski|Michael Garland|Alex Aiken,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291702,,,,https://dblp.org/rec/conf/sc/LeeSBTWGA18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291702,paper,primary,verified,high,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,SC-C03,"Sparse, graph, irregular execution",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Sparse matrices/tensors, graph processing, irregular communication, and graph neural-network execution."
SC-2018-P0028,SC,SC,2018,complete,Dynamically negotiating capacity between on-demand and batch clusters,Feng Liu|Kate Keahey|Pierre Riteau|Jon B. Weissman,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291707,,,,https://dblp.org/rec/conf/sc/LiuKRW18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291707,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2018-P0029,SC,SC,2018,complete,Energy efficiency modeling of parallel applications,Mark Endrei|Chao Jin 0001|Minh Ngoc Dinh|David Abramson 0001|Heidi Poxon|Luiz DeRose|Bronis R. de Supinski,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291679,,,,https://dblp.org/rec/conf/sc/EndreiJDAPDS18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291679,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2018-P0030,SC,SC,2018,complete,Evaluating and accelerating high-fidelity error injection for HPC,Chun-Kai Chang|Sangkug Lym|Nicholas Kelly|Michael B. Sullivan 0001|Mattan Erez,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291716,,,,https://dblp.org/rec/conf/sc/ChangLKSE18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291716,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2018-P0031,SC,SC,2018,complete,Evaluation of an interference-free node allocation policy on fat-tree clusters,Samuel D. Pollard|Nikhil Jain|Stephen Herbein|Abhinav Bhatele,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291691,,,,https://dblp.org/rec/conf/sc/PollardJHB18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291691,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2018-P0032,SC,SC,2018,complete,Exascale deep learning for climate analytics,Thorsten Kurth|Sean Treichler|Joshua Romero|Mayur Mudigonda|Nathan Luehr|Everett H. Phillips|Ankur Mahesh|Michael A. Matheson|Jack Deslippe|Massimiliano Fatica|Prabhat|Michael Houston,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291724,,,,https://dblp.org/rec/conf/sc/KurthTRMLPMMDFP18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291724,paper,primary,verified,high,T01/T02/T08,llm/dnn_training_and_serving_at_scale,llm|deep-learning|inference|training|gpu-cluster|machine-learning,SC-C01,LLM/DNN training and serving at scale,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"LLM/DNN/GNN training, inference, serving, model memory, and AI workload scaling on HPC systems."
SC-2018-P0033,SC,SC,2018,complete,Exploiting idle resources in a high-radix switch for supplemental storage,Matthias A. Blumrich|Nan Jiang 0009|Larry R. Dennison,Technical Papers,,accepted_paper,10.1109/SC.2018.00007,http://dl.acm.org/citation.cfm?id=3291662,,,,https://dblp.org/rec/conf/sc/BlumrichJD18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,https://doi.org/10.1109/SC.2018.00007,publisher,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,SC-2018-A04,milestone,5,SC Best Paper Award Winner.,yes,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement. Second-wave DOI backfilled from ACM/IEEE DOI source."
SC-2018-P0034,SC,SC,2018,complete,Exploring flexible communications for streamlining DNN ensemble training pipelines,Randall Pittman|Hui Guan 0001|Xipeng Shen|Seung-Hwan Lim|Robert M. Patton,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291742,,,,https://dblp.org/rec/conf/sc/PittmanGSLP18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291742,paper,primary,verified,high,T01/T02/T08,llm/dnn_training_and_serving_at_scale,llm|deep-learning|inference|training|gpu-cluster|machine-learning,SC-C01,LLM/DNN training and serving at scale,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"LLM/DNN/GNN training, inference, serving, model memory, and AI workload scaling on HPC systems."
SC-2018-P0035,SC,SC,2018,complete,Extreme scale de novo metagenome assembly,Evangelos Georganas|Rob Egan|Steven A. Hofmeyr|Eugene Goltsman|Bill Arndt|Andrew Tritt|Aydin Buluç|Leonid Oliker|Katherine A. Yelick,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291670,,,,https://dblp.org/rec/conf/sc/GeorganasEHGATB18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291670,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2018-P0036,SC,SC,2018,complete,faimGraph: high performance management of fully-dynamic graphs under tight memory constraints on the GPU,Martin Winter|Daniel Mlakar|Rhaleb Zayer|Hans-Peter Seidel|Markus Steinberger,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291736,,,,https://dblp.org/rec/conf/sc/WinterMZSS18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291736,paper,primary,verified,high,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,SC-C03,"Sparse, graph, irregular execution",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Sparse matrices/tensors, graph processing, irregular communication, and graph neural-network execution."
SC-2018-P0037,SC,SC,2018,complete,Fault tolerant one-sided matrix decompositions on heterogeneous systems with GPUs,Jieyang Chen|Hongbo Li 0006|Sihuan Li|Xin Liang 0001|Panruo Wu|Dingwen Tao|Kaiming Ouyang|Yuanlai Liu|Kai Zhao 0008|Qiang Guan|Zizhong Chen,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291747,,,,https://dblp.org/rec/conf/sc/ChenLLLWTOLZGC18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291747,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2018-P0038,SC,SC,2018,complete,"Fine-grained, multi-domain network resource abstraction as a fundamental primitive to enable high-performance, collaborative data sciences",Qiao Xiang|J. Jensen Zhang|Xin Tony Wang|Y. Jace Liu|Chin Guok|Franck Le|John MacAuley|Harvey B. Newman|Yang Richard Yang,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291663,,,,https://dblp.org/rec/conf/sc/XiangZWLGLMNY18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291663,paper,primary,verified,high,T08/T10/T11,interconnect_and_communication_scaling,mpi|collective|network|communication|dragonfly|topology|allreduce|interconnect,SC-C04,Interconnect and communication scaling,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"MPI, collectives, network topology, GPU-to-GPU communication, and communication avoidance."
SC-2018-P0039,SC,SC,2018,complete,FlipTracker: understanding natural error resilience in HPC applications,Luanzheng Guo|Dong Li 0001|Ignacio Laguna|Martin Schulz 0001,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291667,,,,https://dblp.org/rec/conf/sc/GuoLL018,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291667,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2018-P0040,SC,SC,2018,complete,Framework for scalable intra-node collective operations using shared memory,Surabhi Jain|Rashid Kaleem|Marc Gamell Balmana|Akhil Langer|Dmitry Durnov|Alexander Sannikov|Maria Garzaran 0001,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291695,,,,https://dblp.org/rec/conf/sc/JainKBLDSG18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291695,paper,primary,verified,high,T08/T10/T11,interconnect_and_communication_scaling,mpi|collective|network|communication|dragonfly|topology|allreduce|interconnect,SC-C04,Interconnect and communication scaling,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"MPI, collectives, network topology, GPU-to-GPU communication, and communication avoidance."
SC-2018-P0041,SC,SC,2018,complete,GPU age-aware scheduling to improve the reliability of leadership jobs on Titan,Christopher Zimmer 0001|Don Maxwell|Stephen Taylor McNally|Scott Atchley|Sudharshan S. Vazhkudai,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291666,,,,https://dblp.org/rec/conf/sc/ZimmerMMAV18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291666,paper,primary,verified,high,T08,runtime_scheduling_and_resource_management,runtime|scheduler|scheduling|serverless|batching|resource|workflow|task,SC-C06,Runtime scheduling and resource management,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Runtime systems, schedulers, workflow engines, adaptive batching, and resource management."
SC-2018-P0042,SC,SC,2018,complete,Harnessing GPU tensor cores for fast FP16 arithmetic to speed up mixed-precision iterative refinement solvers,Azzam Haidar|Stanimire Tomov|Jack J. Dongarra|Nicholas J. Higham,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291719,,,,https://dblp.org/rec/conf/sc/HaidarTDH18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291719,paper,primary,verified,high,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,SC-C03,"Sparse, graph, irregular execution",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Sparse matrices/tensors, graph processing, irregular communication, and graph neural-network execution."
SC-2018-P0043,SC,SC,2018,complete,HiCOO: hierarchical storage of sparse tensors,Jiajia Li 0001|Jimeng Sun 0001|Richard W. Vuduc,Technical Papers,,accepted_paper,10.1109/SC.2018.00022,http://dl.acm.org/citation.cfm?id=3291682,,,,https://dblp.org/rec/conf/sc/LiSV18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,https://doi.org/10.1109/SC.2018.00022,publisher,primary,verified,high,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,SC-C03,"Sparse, graph, irregular execution",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,SC-2018-A05,milestone,5,SC Best Student Paper Award Winner.,yes,abstract|keywords|session,"Sparse matrices/tensors, graph processing, irregular communication, and graph neural-network execution. Second-wave DOI backfilled from ACM/IEEE DOI source."
SC-2018-P0044,SC,SC,2018,complete,High-performance dense tucker decomposition on GPU clusters,Jee W. Choi|Xing Liu|Venkatesan T. Chakaravarthy,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291712,,,,https://dblp.org/rec/conf/sc/ChoiLC18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291712,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2018-P0045,SC,SC,2018,complete,HPL and DGEMM performance variability on the Xeon Platinum 8160 processor,John D. McCalpin,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291680,,,,https://dblp.org/rec/conf/sc/McCalpin18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291680,paper,primary,verified,high,T02/T05/T06,gpu/tensor/matrix_kernel_optimization,gpu|tensor|matrix|gemm|convolution|fp16|mixed-precision|kernel,SC-C02,GPU/tensor/matrix kernel optimization,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"GPU, tensor-core, GEMM, convolution, mixed-precision, and memory-bound kernel optimization."
SC-2018-P0046,SC,SC,2018,complete,iSpan: parallel identification of strongly connected components with spanning trees,Yuede Ji|Hang Liu 0001|H. Howie Huang,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291734,,,,https://dblp.org/rec/conf/sc/JiLH18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291734,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2018-P0047,SC,SC,2018,complete,Large-scale hierarchical k-means for heterogeneous many-core supercomputers,Liandeng Li|Teng Yu|Wenlai Zhao|Haohuan Fu|Chenyu Wang|Li Tan|Guangwen Yang 0002|John Thomson,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291674,,,,https://dblp.org/rec/conf/sc/LiYZFWTYT18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291674,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2018-P0048,SC,SC,2018,complete,Lessons learned from analyzing dynamic promotion for user-level threading,Shintaro Iwasaki|Abdelhalim Amer|Kenjiro Taura|Pavan Balaji,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291687,,,,https://dblp.org/rec/conf/sc/IwasakiATB18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291687,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2018-P0049,SC,SC,2018,complete,Lessons learned from memory errors observed over the lifetime of Cielo,Scott Levy|Kurt B. Ferreira|Nathan DeBardeleben|Taniya Siddiqua|Vilas Sridharan|Elisabeth Baseman,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291714,,,,https://dblp.org/rec/conf/sc/LevyFDSSB18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291714,paper,primary,verified,high,T11/T12,"resilience,_reliability,_power_operations",resilience|reliability|fault|failure|power|thermal|energy|error,SC-C09,"Resilience, reliability, power operations",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Fault tolerance, reliability, power/thermal behavior, failure management, and operational risk."
SC-2018-P0050,SC,SC,2018,complete,Light-weight protocols for wire-speed ordering,Hans Eberle|Larry Dennison,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291664,,,,https://dblp.org/rec/conf/sc/EberleD18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291664,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2018-P0051,SC,SC,2018,complete,Many-core graph workload analysis,Stijn Eyerman|Wim Heirman|Kristof Du Bois|Joshua B. Fryman|Ibrahim Hur,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291686,,,,https://dblp.org/rec/conf/sc/EyermanHBFH18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291686,paper,primary,verified,high,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,SC-C03,"Sparse, graph, irregular execution",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Sparse matrices/tensors, graph processing, irregular communication, and graph neural-network execution."
SC-2018-P0052,SC,SC,2018,complete,Mitigating inter-job interference using adaptive flow-aware routing,Staci A. Smith|Clara E. Cromey|David K. Lowenthal|Jens Domke|Nikhil Jain|Jayaraman J. Thiagarajan|Abhinav Bhatele,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291692,,,,https://dblp.org/rec/conf/sc/SmithCLDJTB18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291692,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2018-P0053,SC,SC,2018,complete,Optimizing high performance distributed memory parallel hash tables for DNA k-mer counting,Tony C. Pan|Sanchit Misra|Srinivas Aluru,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291671,,,,https://dblp.org/rec/conf/sc/PanMA18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291671,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2018-P0054,SC,SC,2018,complete,Optimizing software-directed instruction replication for GPU error detection,Abdulrahman Mahmoud|Siva Kumar Sastry Hari|Michael B. Sullivan 0001|Timothy Tsai 0002|Stephen W. Keckler,Technical Papers,,accepted_paper,,http://dl.acm.org/citation.cfm?id=3291746,,,,https://dblp.org/rec/conf/sc/MahmoudHSTK18,https://sc18.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2018.html,,DBLP SC 2018 proceedings metadata,http://dl.acm.org/citation.cfm?id=3291746,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
