paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
HPCA-2018-P0059,HPCA,HPCA,2018,complete,Towards Efficient Microarchitectural Design for Accelerating Unsupervised GAN-Based Deep Learning,Mingcong Song|Jiaqi Zhang 0002|Huixiang Chen 0001|Tao Li 0006,Main Program,,accepted_paper,10.1109/HPCA.2018.00016,,https://doi.org/10.1109/HPCA.2018.00016,,,https://dblp.org/rec/conf/hpca/SongZCL18,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2018 proceedings metadata,https://doi.org/10.1109/HPCA.2018.00016,paper,primary,verified,high,T02/T06,dnn_transformer_ai_acceleration,neural|machine_learning|tensor,HPCA-C01,DNN/Transformer/AI accelerator and ML systems,provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2018-P0060,HPCA,HPCA,2018,complete,Wait of a Decade: Did SPEC CPU 2017 Broaden the Performance Horizon?,Reena Panda|Shuang Song 0007|Joseph Dean|Lizy K. John,Main Program,,accepted_paper,10.1109/HPCA.2018.00032,,https://doi.org/10.1109/HPCA.2018.00032,,,https://dblp.org/rec/conf/hpca/PandaSDJ18,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2018 proceedings metadata,https://doi.org/10.1109/HPCA.2018.00032,paper,primary,verified,high,T11,general_architecture_needs_review,microarchitecture|needs_review,HPCA-C11,General architecture and needs-review rows,uncertain,Unresolved title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2018-P0061,HPCA,HPCA,2018,complete,Warp Scheduling for Fine-Grained Synchronization,Ahmed ElTantawy|Tor M. Aamodt,Main Program,,accepted_paper,10.1109/HPCA.2018.00040,,https://doi.org/10.1109/HPCA.2018.00040,,,https://dblp.org/rec/conf/hpca/ElTantawyA18,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2018 proceedings metadata,https://doi.org/10.1109/HPCA.2018.00040,paper,primary,verified,high,T11,general_architecture_needs_review,microarchitecture|needs_review,HPCA-C11,General architecture and needs-review rows,uncertain,Unresolved title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2018-P0062,HPCA,HPCA,2018,complete,WIR: Warp Instruction Reuse to Minimize Repeated Computations in GPUs,Keunsoo Kim|Won Woo Ro,Main Program,,accepted_paper,10.1109/HPCA.2018.00041,,https://doi.org/10.1109/HPCA.2018.00041,,,https://dblp.org/rec/conf/hpca/KimR18,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2018 proceedings metadata,https://doi.org/10.1109/HPCA.2018.00041,paper,primary,verified,high,T06/T11,gpu_simt_core_microarchitecture,gpu|core|microarchitecture,HPCA-C05,"GPU, SIMT, vector, and core microarchitecture",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0001,HPCA,HPCA,2019,complete,A Hybrid Framework for Fast and Accurate GPU Performance Estimation through Source-Level Analysis and Trace-Based Simulation,Xiebing Wang|Kai Huang 0001|Alois C. Knoll|Xuehai Qian,Main Program,,accepted_paper,10.1109/HPCA.2019.00062,,https://doi.org/10.1109/HPCA.2019.00062,,,https://dblp.org/rec/conf/hpca/Wang0KQ19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00062,paper,primary,verified,high,T11,simulation_profiling_modeling_evaluation,simulation|profiling|modeling,HPCA-C10,"Benchmark, profiling, modeling, simulation, and evaluation",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0002,HPCA,HPCA,2019,complete,A Scalable Priority-Aware Approach to Managing Data Center Server Power,Yang Li 0183|Charles R. Lefurgy|Karthick Rajamani|Malcolm S. Allen-Ware|Guillermo J. Silva|Daniel D. Heimsoth|Saugata Ghose|Onur Mutlu,Main Program,,accepted_paper,10.1109/HPCA.2019.00067,,https://doi.org/10.1109/HPCA.2019.00067,,,https://dblp.org/rec/conf/hpca/LiLRASHGM19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00067,paper,primary,verified,high,T08/T10,datacenter_cloud_server_qos,datacenter|cloud|server|qos,HPCA-C04,"Datacenter, cloud, server QoS, and resource allocation",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0003,HPCA,HPCA,2019,complete,Active-Routing: Compute on the Way for Near-Data Processing,Jiayi Huang 0001|Ramprakash Reddy Puli|Pritam Majumder|Sungkeun Kim|Rahul Boyapati|Ki Hwan Yum|Eun Jung Kim 0001,Main Program,,accepted_paper,10.1109/HPCA.2019.00018,,https://doi.org/10.1109/HPCA.2019.00018,,,https://dblp.org/rec/conf/hpca/HuangPMKBY019,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00018,paper,primary,verified,high,T11,general_architecture_needs_review,microarchitecture|needs_review,HPCA-C11,General architecture and needs-review rows,uncertain,Unresolved title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0004,HPCA,HPCA,2019,complete,Adaptive Voltage/Frequency Scaling and Core Allocation for Balanced Energy and Performance on Multicore CPUs,George Papadimitriou 0001|Athanasios Chatzidimitriou|Dimitris Gizopoulos,Main Program,,accepted_paper,10.1109/HPCA.2019.00033,,https://doi.org/10.1109/HPCA.2019.00033,,,https://dblp.org/rec/conf/hpca/PapadimitriouCG19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00033,paper,primary,verified,high,T06/T11,gpu_simt_core_microarchitecture,gpu|core|microarchitecture,HPCA-C05,"GPU, SIMT, vector, and core microarchitecture",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0005,HPCA,HPCA,2019,complete,Analysis and Optimization of the Memory Hierarchy for Graph Processing Workloads,Abanti Basak|Shuangchen Li|Xing Hu 0001|Sang Min Oh|Xinfeng Xie|Li Zhao|Xiaowei Jiang|Yuan Xie 0001,Main Program,,accepted_paper,10.1109/HPCA.2019.00051,,https://doi.org/10.1109/HPCA.2019.00051,,,https://dblp.org/rec/conf/hpca/BasakLHOXZJ019,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00051,paper,primary,verified,high,T11,simulation_profiling_modeling_evaluation,simulation|profiling|modeling,HPCA-C10,"Benchmark, profiling, modeling, simulation, and evaluation",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0006,HPCA,HPCA,2019,complete,Architecting Waferscale Processors - A GPU Case Study,Saptadeep Pal|Daniel Petrisko|Matthew Tomei|Puneet Gupta 0001|Subramanian S. Iyer|Rakesh Kumar 0002,Main Program,,accepted_paper,10.1109/HPCA.2019.00042,,https://doi.org/10.1109/HPCA.2019.00042,,,https://dblp.org/rec/conf/hpca/PalPTGI019,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00042,paper,primary,verified,high,T06/T11,gpu_simt_core_microarchitecture,gpu|core|microarchitecture,HPCA-C05,"GPU, SIMT, vector, and core microarchitecture",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0007,HPCA,HPCA,2019,complete,Bingo Spatial Data Prefetcher,Mohammad Bakhshalipour|Mehran Shakerinava|Pejman Lotfi-Kamran|Hamid Sarbazi-Azad,Main Program,,accepted_paper,10.1109/HPCA.2019.00053,,https://doi.org/10.1109/HPCA.2019.00053,,,https://dblp.org/rec/conf/hpca/BakhshalipourSL19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00053,paper,primary,verified,high,T10/T11,memory_cache_prefetch_dram,memory|cache|dram|prefetch,HPCA-C03,"Memory hierarchy, cache, prefetching, and DRAM",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0008,HPCA,HPCA,2019,complete,Bit Prudent In-Cache Acceleration of Deep Convolutional Neural Networks,Xiaowei Wang 0005|Jiecao Yu|Charles Augustine|Ravi R. Iyer 0001|Reetuparna Das,Main Program,,accepted_paper,10.1109/HPCA.2019.00029,,https://doi.org/10.1109/HPCA.2019.00029,,,https://dblp.org/rec/conf/hpca/WangYAID19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00029,paper,primary,verified,high,T02/T06,dnn_transformer_ai_acceleration,neural|machine_learning|tensor,HPCA-C01,DNN/Transformer/AI accelerator and ML systems,provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0009,HPCA,HPCA,2019,complete,BRB: Mitigating Branch Predictor Side-Channels,Ilias Vougioukas|Nikos Nikoleris|Andreas Sandberg|Stephan Diestelhorst|Bashir M. Al-Hashimi|Geoff V. Merrett,Main Program,,accepted_paper,10.1109/HPCA.2019.00058,,https://doi.org/10.1109/HPCA.2019.00058,,,https://dblp.org/rec/conf/hpca/VougioukasNSDAM19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00058,paper,primary,verified,high,T11/T12,security_side_channel_correctness,security|correctness,HPCA-C06,"Security, side channels, isolation, and correctness",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0010,HPCA,HPCA,2019,complete,CIDR: A Cost-Effective In-Line Data Reduction System for Terabit-Per-Second Scale SSD Arrays,Mohammadamin Ajdari|Pyeongsu Park|Joonsung Kim 0001|Dongup Kwon|Jangwoo Kim,Main Program,,accepted_paper,10.1109/HPCA.2019.00025,,https://doi.org/10.1109/HPCA.2019.00025,,,https://dblp.org/rec/conf/hpca/AjdariPKKK19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00025,paper,primary,verified,high,T10/T06,pim_near_memory_storage_data_movement,pim|near_memory|storage|data_movement,HPCA-C02,"PIM, near-memory, storage, and data movement",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0011,HPCA,HPCA,2019,complete,Composite-ISA Cores: Enabling Multi-ISA Heterogeneity Using a Single ISA,Ashish Venkat|Harsha Basavaraj|Dean M. Tullsen,Main Program,,accepted_paper,10.1109/HPCA.2019.00026,,https://doi.org/10.1109/HPCA.2019.00026,,,https://dblp.org/rec/conf/hpca/VenkatBT19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00026,paper,primary,verified,high,T11,general_architecture_needs_review,microarchitecture|needs_review,HPCA-C11,General architecture and needs-review rows,uncertain,Unresolved title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0012,HPCA,HPCA,2019,complete,Conditional Speculation: An Effective Approach to Safeguard Out-of-Order Execution Against Spectre Attacks,Peinan Li|Lutan Zhao|Rui Hou 0001|Lixin Zhang 0002|Dan Meng 0002,Main Program,,accepted_paper,10.1109/HPCA.2019.00043,,https://doi.org/10.1109/HPCA.2019.00043,,,https://dblp.org/rec/conf/hpca/LiZH0M19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00043,paper,primary,verified,high,T11/T12,security_side_channel_correctness,security|correctness,HPCA-C06,"Security, side channels, isolation, and correctness",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0013,HPCA,HPCA,2019,complete,D-RaNGe: Using Commodity DRAM Devices to Generate True Random Numbers with Low Latency and High Throughput,Jeremie S. Kim|Minesh Patel|Hasan Hassan|Lois Orosa 0001|Onur Mutlu,Main Program,,accepted_paper,10.1109/HPCA.2019.00011,,https://doi.org/10.1109/HPCA.2019.00011,,,https://dblp.org/rec/conf/hpca/KimPHOM19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00011,paper,primary,verified,high,T10/T11,memory_cache_prefetch_dram,memory|cache|dram|prefetch,HPCA-C03,"Memory hierarchy, cache, prefetching, and DRAM",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0014,HPCA,HPCA,2019,complete,Darwin-WGA: A Co-processor Provides Increased Sensitivity in Whole Genome Alignments with High Speedup,Yatish Turakhia|Sneha D. Goenka|Gill Bejerano|William J. Dally,Main Program,,accepted_paper,10.1109/HPCA.2019.00050,,https://doi.org/10.1109/HPCA.2019.00050,,,https://dblp.org/rec/conf/hpca/TurakhiaGBD19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00050,paper,primary,verified,high,T06/T11,gpu_simt_core_microarchitecture,gpu|core|microarchitecture,HPCA-C05,"GPU, SIMT, vector, and core microarchitecture",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0015,HPCA,HPCA,2019,complete,E-RNN: Design Optimization for Efficient Recurrent Neural Networks in FPGAs,Zhe Li 0001|Caiwen Ding|Siyue Wang|Wujie Wen|Youwei Zhuo|Chang Liu|Qinru Qiu|Wenyao Xu|Xue Lin 0001|Xuehai Qian|Yanzhi Wang 0001,Main Program,,accepted_paper,10.1109/HPCA.2019.00028,,https://doi.org/10.1109/HPCA.2019.00028,,,https://dblp.org/rec/conf/hpca/0001DWWZLQXLQW19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00028,paper,primary,verified,high,T02/T06,dnn_transformer_ai_acceleration,neural|machine_learning|tensor,HPCA-C01,DNN/Transformer/AI accelerator and ML systems,provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0016,HPCA,HPCA,2019,complete,Early Visibility Resolution for Removing Ineffectual Computations in the Graphics Pipeline,Martí Anglada|Enrique de Lucas|Joan-Manuel Parcerisa|Juan L. Aragón|Antonio González 0001,Main Program,,accepted_paper,10.1109/HPCA.2019.00015,,https://doi.org/10.1109/HPCA.2019.00015,,,https://dblp.org/rec/conf/hpca/AngladaLPA019,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00015,paper,primary,verified,high,T03/T06,graphics_vr_rendering_pipeline,graphics|rendering|vr,HPCA-C12,"Graphics, VR, ray tracing, and rendering pipelines",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0017,HPCA,HPCA,2019,complete,Efficient Load Value Prediction Using Multiple Predictors and Filters,Rami Sheikh|Derek Hower,Main Program,,accepted_paper,10.1109/HPCA.2019.00057,,https://doi.org/10.1109/HPCA.2019.00057,,,https://dblp.org/rec/conf/hpca/SheikhH19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00057,paper,primary,verified,high,T06/T11,gpu_simt_core_microarchitecture,gpu|core|microarchitecture,HPCA-C05,"GPU, SIMT, vector, and core microarchitecture",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0018,HPCA,HPCA,2019,complete,Elastic Instruction Fetching,Arthur Perais|Rami Sheikh|Luke Yen|Michael McIlvaine|Robert D. Clancy,Main Program,,accepted_paper,10.1109/HPCA.2019.00059,,https://doi.org/10.1109/HPCA.2019.00059,,,https://dblp.org/rec/conf/hpca/PeraisSYMC19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00059,paper,primary,verified,high,T06/T11,gpu_simt_core_microarchitecture,gpu|core|microarchitecture,HPCA-C05,"GPU, SIMT, vector, and core microarchitecture",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0019,HPCA,HPCA,2019,complete,Enabling Transparent Memory-Compression for Commodity Memory Systems,Vinson Young|Sanjay Kariyappa|Moinuddin K. Qureshi,Main Program,,accepted_paper,10.1109/HPCA.2019.00010,,https://doi.org/10.1109/HPCA.2019.00010,,,https://dblp.org/rec/conf/hpca/YoungKQ19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00010,paper,primary,verified,high,T10/T11,memory_cache_prefetch_dram,memory|cache|dram|prefetch,HPCA-C03,"Memory hierarchy, cache, prefetching, and DRAM",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0020,HPCA,HPCA,2019,complete,Enhancing Server Efficiency in the Face of Killer Microseconds,Amirhossein Mirhosseini|Akshitha Sriraman|Thomas F. Wenisch,Main Program,,accepted_paper,10.1109/HPCA.2019.00037,,https://doi.org/10.1109/HPCA.2019.00037,,,https://dblp.org/rec/conf/hpca/MirhosseiniSW19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00037,paper,primary,verified,high,T08/T10,datacenter_cloud_server_qos,datacenter|cloud|server|qos,HPCA-C04,"Datacenter, cloud, server QoS, and resource allocation",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0021,HPCA,HPCA,2019,complete,eQASM: An Executable Quantum Instruction Set Architecture,Xiang Fu 0003|Leon Riesebos|M. A. Rol|Jeroen van Straten|J. van Someren 0001|Nader Khammassi|Imran Ashraf 0002|R. F. L. Vermeulen|V. Newsum|K. K. L. Loh|J. C. de Sterke|W. J. Vlothuizen|R. N. Schouten|Carmen G. Almudéver|Leonardo DiCarlo|Koen Bertels,Main Program,,accepted_paper,10.1109/HPCA.2019.00040,,https://doi.org/10.1109/HPCA.2019.00040,,,https://dblp.org/rec/conf/hpca/FuRRSSKAVNLSVSA19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00040,paper,primary,verified,high,T06/T11,gpu_simt_core_microarchitecture,gpu|core|microarchitecture,HPCA-C05,"GPU, SIMT, vector, and core microarchitecture",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0022,HPCA,HPCA,2019,complete,Featherlight Reuse-Distance Measurement,Qingsen Wang|Xu Liu 0001|Milind Chabbi,Main Program,,accepted_paper,10.1109/HPCA.2019.00056,,https://doi.org/10.1109/HPCA.2019.00056,,,https://dblp.org/rec/conf/hpca/Wang0C19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00056,paper,primary,verified,high,T11,simulation_profiling_modeling_evaluation,simulation|profiling|modeling,HPCA-C10,"Benchmark, profiling, modeling, simulation, and evaluation",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0023,HPCA,HPCA,2019,complete,Fine-Tuning the Active Timing Margin (ATM) Control Loop for Maximizing Multi-core Efficiency on an IBM POWER Server,Yazhou Zu|Daniel Richins|Charles Lefurgy|Vijay Janapa Reddi,Main Program,,accepted_paper,10.1109/HPCA.2019.00031,,https://doi.org/10.1109/HPCA.2019.00031,,,https://dblp.org/rec/conf/hpca/ZuRLR19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00031,paper,primary,verified,high,T08/T10,datacenter_cloud_server_qos,datacenter|cloud|server|qos,HPCA-C04,"Datacenter, cloud, server QoS, and resource allocation",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0024,HPCA,HPCA,2019,complete,FPGA Accelerated INDEL Realignment in the Cloud,Lisa Wu 0001|David Bruns-Smith|Frank A. Nothaft|Qijing Huang 0001|Sagar Karandikar|Johnny Le|Andrew Lin|Howard Mao|Brendan Sweeney|Krste Asanovic|David A. Patterson 0001|Anthony D. Joseph,Main Program,,accepted_paper,10.1109/HPCA.2019.00044,,https://doi.org/10.1109/HPCA.2019.00044,,,https://dblp.org/rec/conf/hpca/WuBNHKLLMSAPJ19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00044,paper,primary,verified,high,T08/T10,datacenter_cloud_server_qos,datacenter|cloud|server|qos,HPCA-C04,"Datacenter, cloud, server QoS, and resource allocation",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0025,HPCA,HPCA,2019,complete,FPGA-Based High-Performance Parallel Architecture for Homomorphic Computing on Encrypted Data,Sujoy Sinha Roy|Furkan Turan|Kimmo Järvinen 0001|Frederik Vercauteren|Ingrid Verbauwhede,Main Program,,accepted_paper,10.1109/HPCA.2019.00052,,https://doi.org/10.1109/HPCA.2019.00052,,,https://dblp.org/rec/conf/hpca/RoyT0VV19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00052,paper,primary,verified,high,T11,general_architecture_needs_review,microarchitecture|needs_review,HPCA-C11,General architecture and needs-review rows,uncertain,Unresolved title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0026,HPCA,HPCA,2019,complete,Freeway: Maximizing MLP for Slice-Out-of-Order Execution,Rakesh Kumar 0003|Mehdi Alipour|David Black-Schaffer,Main Program,,accepted_paper,10.1109/HPCA.2019.00009,,https://doi.org/10.1109/HPCA.2019.00009,,,https://dblp.org/rec/conf/hpca/KumarAB19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00009,paper,primary,verified,high,T06/T11,gpu_simt_core_microarchitecture,gpu|core|microarchitecture,HPCA-C05,"GPU, SIMT, vector, and core microarchitecture",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0027,HPCA,HPCA,2019,complete,FUSE: Fusing STT-MRAM into GPUs to Alleviate Off-Chip Memory Access Overheads,Jie Zhang 0048|Myoungsoo Jung|Mahmut T. Kandemir,Main Program,,accepted_paper,10.1109/HPCA.2019.00055,,https://doi.org/10.1109/HPCA.2019.00055,,,https://dblp.org/rec/conf/hpca/0048JK19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00055,paper,primary,verified,high,T10/T11,memory_cache_prefetch_dram,memory|cache|dram|prefetch,HPCA-C03,"Memory hierarchy, cache, prefetching, and DRAM",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2019-P0028,HPCA,HPCA,2019,complete,Gables: A Roofline Model for Mobile SoCs,Mark D. Hill|Vijay Janapa Reddi,Main Program,,accepted_paper,10.1109/HPCA.2019.00047,,https://doi.org/10.1109/HPCA.2019.00047,,,https://dblp.org/rec/conf/hpca/HillR19,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2019 proceedings metadata,https://doi.org/10.1109/HPCA.2019.00047,paper,primary,verified,high,T11,general_architecture_needs_review,microarchitecture|needs_review,HPCA-C11,General architecture and needs-review rows,uncertain,Unresolved title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
