paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
FCCM-2018-P0010,FCCM,FCCM,2018,complete,FPDeep: Acceleration and Load Balancing of CNN Training on FPGA Clusters,Tong Geng|Tianqi Wang|Ahmed Sanaullah|Chen Yang 0010|Rui Xu|Rushi Patel|Martin C. Herbordt,Short,Paper Session M3 : Machine Learning,accepted_paper,10.1109/FCCM.2018.00021,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00021,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T02/T05,ML inference and precision,cnn,FCCM-C02,"ML, DNN, LLM, and low-precision inference",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,short paper
FCCM-2018-P0011,FCCM,FCCM,2018,complete,FPGA-Based Real-Time Super-Resolution System for Ultra High Definition Videos,Zhuolun He|Hanxian Huang|Ming Jiang 0001|Yuanchao Bai|Guojie Luo,Research,Paper Session T4 : Applications,accepted_paper,10.1109/FCCM.2018.00036,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00036,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2018-P0012,FCCM,FCCM,2018,complete,FPGA Side Channel Attacks without Physical Access,Chethan Ramesh|Shivukumar B. Patil|Siva Nishok Dhanuskodi|George Provelengios|Sébastien Pillement|Daniel E. Holcomb|Russell Tessier,Research,"Paper Session M2 : Cryptography, Compression, and Security",accepted_paper,10.1109/FCCM.2018.00016,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00016,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T05/T10,secure and cryptographic computing,side_channel|attack,FCCM-C05,"Security, cryptography, privacy, and FHE/PQC",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2018-P0013,FCCM,FCCM,2018,complete,High-Frequency Absorption-FIFO Pipelining for Stratix 10 HyperFlex,Madison N. Emas|Austin Baylis|Greg Stitt,Short,Paper Session M4 : Leveraging Platform Technology,accepted_paper,10.1109/FCCM.2018.00024,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00024,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,short paper
FCCM-2018-P0014,FCCM,FCCM,2018,complete,High-Level Synthesis of FPGA Circuits with Multiple Clock Domains,Omar Ragheb|Jason Helge Anderson,Research,Paper Session T1 : High-Level Synthesis,accepted_paper,10.1109/FCCM.2018.00026,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00026,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T07,HLS/compiler/CAD,high-level|synthesis,FCCM-C01,"HLS, compiler, CAD, and implementation closure",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2018-P0015,FCCM,FCCM,2018,complete,High-Throughput Lossless Compression on Tightly Coupled CPU-FPGA Platforms,Weikang Qiao|Jieqiong Du|Zhenman Fang|Michael Lo|Mau-Chung Frank Chang|Jason Cong,Research,"Paper Session M2 : Cryptography, Compression, and Security",accepted_paper,10.1109/FCCM.2018.00015,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00015,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2018-P0016,FCCM,FCCM,2018,complete,HODS: Hardware Object Deserialization Inside SSD Storage,Dongyang Li|Fei Wu 0005|Yang Weng|Qing Yang 0001|Changsheng Xie 0001,Research,Paper Session T3 : Memory,accepted_paper,10.1109/FCCM.2018.00033,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00033,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T06/T10,data movement and streaming,storage,FCCM-C03,"Dataflow, memory, storage, and network datapaths",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2018-P0017,FCCM,FCCM,2018,complete,Hoplite-Q: Priority-Aware Routing in FPGA Overlay NoCs,Siddhartha 0001|Nachiket Kapre,Research,Paper Session M1 : Computation and NoCs,accepted_paper,10.1109/FCCM.2018.00012,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00012,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T07,HLS/compiler/CAD,routing,FCCM-C01,"HLS, compiler, CAD, and implementation closure",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2018-P0018,FCCM,FCCM,2018,complete,Hot & Spicy: Improving Productivity with Python and HLS for FPGAs,Sam Skalicky|Joshua S. Monson|Andrew G. Schmidt|Matthew French,Research,Paper Session M4 : Leveraging Platform Technology,accepted_paper,10.1109/FCCM.2018.00022,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00022,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T07,HLS/compiler/CAD,hls,FCCM-C01,"HLS, compiler, CAD, and implementation closure",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2018-P0019,FCCM,FCCM,2018,complete,Improved Lightweight Implementations of CAESAR Authenticated Ciphers,Farnoud Farahmand|William Diehl|Abubakr Abdulgadir|Jens-Peter Kaps|Kris Gaj,Research,"Paper Session M2 : Cryptography, Compression, and Security",accepted_paper,10.1109/FCCM.2018.00014,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00014,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2018-P0020,FCCM,FCCM,2018,complete,Improving the Effectiveness of TMR Designs on FPGAs with SEU-Aware Incremental Placement,Matthew Cannon|Andrew M. Keller|Michael J. Wirthlin,Research,Paper Session T2 : FPGA CAD and Architectures,accepted_paper,10.1109/FCCM.2018.00031,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00031,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T07,HLS/compiler/CAD,placement,FCCM-C01,"HLS, compiler, CAD, and implementation closure",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2018-P0021,FCCM,FCCM,2018,complete,Inheriting Software Security Policies within Hardware IP Components,Festus Hategekimana|Joel Mandebi Mbongue|Md Jubaer Hossain Pantho|Christophe Bobda,Short,"Paper Session M2 : Cryptography, Compression, and Security",accepted_paper,10.1109/FCCM.2018.00017,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00017,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T05/T10,secure and cryptographic computing,security,FCCM-C05,"Security, cryptography, privacy, and FHE/PQC",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,short paper
FCCM-2018-P0022,FCCM,FCCM,2018,complete,Latte: Locality Aware Transformation for High-Level Synthesis,Jason Cong|Peng Wei 0004|Cody Hao Yu|Peipei Zhou 0001,Short,Paper Session T1 : High-Level Synthesis,accepted_paper,10.1109/FCCM.2018.00028,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00028,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T07,HLS/compiler/CAD,high-level|synthesis,FCCM-C01,"HLS, compiler, CAD, and implementation closure",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,short paper
FCCM-2018-P0023,FCCM,FCCM,2018,complete,LegUp-NoC: High-Level Synthesis of Loops with Indirect Addressing,Asif Islam|Nachiket Kapre,Research,Paper Session T1 : High-Level Synthesis,accepted_paper,10.1109/FCCM.2018.00027,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00027,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T07,HLS/compiler/CAD,high-level|synthesis,FCCM-C01,"HLS, compiler, CAD, and implementation closure",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2018-P0024,FCCM,FCCM,2018,complete,Microscope on Memory: MPSoC-Enabled Computer Memory System Assessments,Abhishek Kumar Jain|G. Scott Lloyd|Maya B. Gokhale,Research,Paper Session T3 : Memory,accepted_paper,10.1109/FCCM.2018.00035,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00035,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T06/T10,data movement and streaming,memory,FCCM-C03,"Dataflow, memory, storage, and network datapaths",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2018-P0025,FCCM,FCCM,2018,complete,OpenCL-Based FPGA Design to Accelerate the Nodal Discontinuous Galerkin Method for Unstructured Meshes,Tobias Kenter|Gopinath Mahale|Samer Alhaddad|Yevgen Grynko|Christian Schmitt 0003|Ayesha Afzal|Frank Hannig|Jens Förstner|Christian Plessl,Research,Paper Session T4 : Applications,accepted_paper,10.1109/FCCM.2018.00037,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00037,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2018-P0026,FCCM,FCCM,2018,complete,RapidWright: Enabling Custom Crafted Implementations for FPGAs,Chris Lavin|Alireza Kaviani,Research,Paper Session T2 : FPGA CAD and Architectures,accepted_paper,10.1109/FCCM.2018.00030,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00030,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2018-P0027,FCCM,FCCM,2018,complete,ReBNet: Residual Binarized Neural Network,Mohammad Ghasemzadeh 0002|Mohammad Samragh|Farinaz Koushanfar,Research,Paper Session M3 : Machine Learning,accepted_paper,10.1109/FCCM.2018.00018,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00018,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T02/T05,ML inference and precision,neural|binarized,FCCM-C02,"ML, DNN, LLM, and low-precision inference",provisional,keyword-based provisional cluster.,,,,FCCM-2018-A05,milestone,5,Best Paper; binarized neural-network acceleration route.,yes,per-paper_publisher_url,
FCCM-2018-P0028,FCCM,FCCM,2018,complete,ST-Accel: A High-Level Programming Platform for Streaming Applications on FPGA,Zhenyuan Ruan|Tong He|Bojie Li|Peipei Zhou 0001|Jason Cong,Research,Paper Session M1 : Computation and NoCs,accepted_paper,10.1109/FCCM.2018.00011,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00011,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T07,HLS/compiler/CAD,high-level,FCCM-C01,"HLS, compiler, CAD, and implementation closure",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2018-P0029,FCCM,FCCM,2018,complete,Understanding Performance Differences of FPGAs and GPUs,Jason Cong|Zhenman Fang|Michael Lo|Hanrui Wang 0002|Jingxian Xu|Shaochong Zhang,Short,Paper Session M4 : Leveraging Platform Technology,accepted_paper,10.1109/FCCM.2018.00023,,,,,https://dblp.org/db/conf/fccm/fccm2018.html,https://www.fccm.org/past/2018/program.html#program,https://doi.org/10.1109/FCCM.2018.00023,,FCCM 2018 official program plus DBLP title-match metadata,https://www.fccm.org/past/2018/program.html#program,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,short paper
FCCM-2019-P0001,FCCM,FCCM,2019,complete,Active Stereo Vision with High Resolution on an FPGA,Marc Pfeifer|Philipp M. Scholl|Rainer Voigt|Bernd Becker 0001,Research,Applications 1,accepted_paper,10.1109/FCCM.2019.00026,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00026,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T02/T05,ML inference and precision,vision,FCCM-C02,"ML, DNN, LLM, and low-precision inference",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2019-P0002,FCCM,FCCM,2019,complete,An Efficient Hardware Accelerator for Sparse Convolutional Neural Networks on FPGAs,Liqiang Lu|Jiaming Xie|Ruirui Huang|Jiansong Zhang 0001|Wei Lin 0016|Yun Liang 0001,Research,Machine Learning 1,accepted_paper,10.1109/FCCM.2019.00013,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00013,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T02/T05,ML inference and precision,neural,FCCM-C02,"ML, DNN, LLM, and low-precision inference",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2019-P0003,FCCM,FCCM,2019,complete,An FPGA-Based BWT Accelerator for Bzip2 Data Compression,Weikang Qiao|Zhenman Fang|Mau-Chung Frank Chang|Jason Cong,Short,Tools,accepted_paper,10.1109/FCCM.2019.00023,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00023,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,short paper
FCCM-2019-P0004,FCCM,FCCM,2019,complete,π-BA: Bundle Adjustment Acceleration on Embedded FPGAs with Co-observation Optimization,Shuzhen Qin|Qiang Liu 0011|Bo Yu 0014|Shaoshan Liu,Research,Applications 1,accepted_paper,10.1109/FCCM.2019.00024,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00024,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2019-P0005,FCCM,FCCM,2019,complete,Compressed Sensing MRI Reconstruction on Intel HARPv2,Yushan Su|Michael Anderson|Jonathan I. Tamir|Michael Lustig|Kai Li 0001,Short,Applications 2,accepted_paper,10.1109/FCCM.2019.00041,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00041,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,short paper
FCCM-2019-P0006,FCCM,FCCM,2019,complete,CRoute: A Fast High-Quality Timing-Driven Connection-Based FPGA Router,Dries Vercruyce|Elias Vansteenkiste|Dirk Stroobandt,Research,Tools,accepted_paper,10.1109/FCCM.2019.00017,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00017,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2019-P0007,FCCM,FCCM,2019,complete,Deep Packet Inspection in FPGAs via Approximate Nondeterministic Automata,Milan Ceska 0002|Vojtech Havlena|Lukás Holík|Jan Korenek|Ondrej Lengál|Denis Matousek|Jirí Matousek 0002|Jakub Semric|Tomás Vojnar,Research,Applications 1,accepted_paper,10.1109/FCCM.2019.00025,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00025,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2019-P0008,FCCM,FCCM,2019,complete,Design Patterns for Code Reuse in HLS Packet Processing Pipelines,Haggai Eran|Lior Zeno|Zsolt István|Mark Silberstein,Research,Machine Learning 2,accepted_paper,10.1109/FCCM.2019.00036,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00036,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T07,HLS/compiler/CAD,hls,FCCM-C01,"HLS, compiler, CAD, and implementation closure",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2019-P0009,FCCM,FCCM,2019,complete,EFCAD - An Embedded FPGA CAD Tool Flow for Enabling On-chip Self-Compilation,Khoa Dang Pham|Malte Vesper|Dirk Koch|Eddie Hung,Short,Open Source Tools,accepted_paper,10.1109/FCCM.2019.00011,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00011,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T07,HLS/compiler/CAD,compilation|cad,FCCM-C01,"HLS, compiler, CAD, and implementation closure",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,short paper
FCCM-2019-P0010,FCCM,FCCM,2019,complete,Efficient Hardware Acceleration for Design Diversity Calculation to Mitigate Common Mode Failures,Maheshwaran Ramesh Babu|Farah Naz Taher|Anjana Balachandran|Benjamin Carrión Schäfer,Short,Applications 2,accepted_paper,10.1109/FCCM.2019.00043,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00043,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,short paper
FCCM-2019-P0011,FCCM,FCCM,2019,complete,Enhancing Butterfly Fat Tree NoCs for FPGAs with Lightweight Flow Control,Gurshaant Singh Malik|Nachiket Kapre,Research,Applications 1,accepted_paper,10.1109/FCCM.2019.00030,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00030,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T06/T10,data movement and streaming,noc,FCCM-C03,"Dataflow, memory, storage, and network datapaths",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2019-P0012,FCCM,FCCM,2019,complete,Exploiting Irregular Memory Parallelism in Quasi-Stencils through Nonlinear Transformation,Juan Escobedo|Mingjie Lin,Research,Machine Learning 2,accepted_paper,10.1109/FCCM.2019.00039,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00039,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T06/T10,data movement and streaming,memory,FCCM-C03,"Dataflow, memory, storage, and network datapaths",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2019-P0013,FCCM,FCCM,2019,complete,FASE: FPGA Acceleration of Secure Function Evaluation,Siam U. Hussain|Farinaz Koushanfar,Research,Security and Reliability,accepted_paper,10.1109/FCCM.2019.00045,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00045,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T05/T10,secure and cryptographic computing,secure,FCCM-C05,"Security, cryptography, privacy, and FHE/PQC",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2019-P0014,FCCM,FCCM,2019,complete,Fast Voltage Transients on FPGAs: Impact and Mitigation Strategies,Linda L. Shen|Ibrahim Ahmed 0001|Vaughn Betz,Research,Security and Reliability,accepted_paper,10.1109/FCCM.2019.00044,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00044,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2019-P0015,FCCM,FCCM,2019,complete,FP-AMR: A Reconfigurable Fabric Framework for Adaptive Mesh Refinement Applications,Tianqi Wang|Tong Geng|Xi Jin 0002|Martin C. Herbordt,Research,Applications 2,accepted_paper,10.1109/FCCM.2019.00040,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00040,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2019-P0016,FCCM,FCCM,2019,complete,Generic Connectivity-Based CGRA Mapping via Integer Linear Programming,Matthew J. P. Walker|Jason Helge Anderson,Research,Tools,accepted_paper,10.1109/FCCM.2019.00019,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00019,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T02/T05,ML inference and precision,vit,FCCM-C02,"ML, DNN, LLM, and low-precision inference",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2019-P0017,FCCM,FCCM,2019,complete,GhostSZ: A Transparent FPGA-Accelerated Lossy Compression Framework,Qingqing Xiong|Rushi Patel|Chen Yang 0010|Tong Geng|Anthony Skjellum|Martin C. Herbordt,Research,Applications 2,accepted_paper,10.1109/FCCM.2019.00042,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00042,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T06/T11,custom-computing systems,custom_computing|fpga,FCCM-C08,Other custom-computing applications and systems,provisional,fallback provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
FCCM-2019-P0018,FCCM,FCCM,2019,complete,Hardware Acceleration of Long Read Pairwise Overlapping in Genome Sequencing: A Race Between FPGA and GPU,Licheng Guo|Jason Lau|Zhenyuan Ruan|Peng Wei 0004|Jason Cong,Research,Applications 1,accepted_paper,10.1109/FCCM.2019.00027,,,,,https://dblp.org/db/conf/fccm/fccm2019.html,https://www.fccm.org/past/2019/home/program/,https://doi.org/10.1109/FCCM.2019.00027,,FCCM 2019 official program plus DBLP title-match metadata,https://www.fccm.org/past/2019/home/program/,official_page,primary,verified,high,T04/T09,application accelerators,genome,FCCM-C04,"Scientific, graph, robotics, and irregular application accelerators",provisional,keyword-based provisional cluster.,,,,,none,,,maybe,per-paper_publisher_url,
